time,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp_rolling_mean,Cyclone_Inlet_Gas_Temp_rolling_std,Cyclone_Inlet_Gas_Temp_diff,Cyclone_Material_Temp_rolling_mean,Cyclone_Material_Temp_rolling_std,Cyclone_Material_Temp_diff,Cyclone_Outlet_Gas_draft_rolling_mean,Cyclone_Outlet_Gas_draft_rolling_std,Cyclone_Outlet_Gas_draft_diff,Cyclone_cone_draft_rolling_mean,Cyclone_cone_draft_rolling_std,Cyclone_cone_draft_diff,Cyclone_Gas_Outlet_Temp_rolling_mean,Cyclone_Gas_Outlet_Temp_rolling_std,Cyclone_Gas_Outlet_Temp_diff,Cyclone_Inlet_Draft_rolling_mean,Cyclone_Inlet_Draft_rolling_std,Cyclone_Inlet_Draft_diff,iso_pred,svm_pred,elliptic_pred,lof_pred,anomaly_score,is_anomaly
2018-06-27 17:40:00,904.64,986.45,-140.91,-144.2,945.97,-100.11,867.45,23.784813432114923,26.870000000000005,920.0799999999997,64.89734894432084,16.200000000000045,-166.01000000000005,49.500838881787935,-0.8400000000000034,-168.84800000000004,47.42966339749672,2.0700000000000216,903.832,62.662524845423924,-27.720000000000027,-127.93200000000002,51.90762679991686,-11.36,1,0,0,1,2,True
2018-06-27 17:45:00,915.62,1024.74,-140.08,-138.37,999.66,-90.65,880.51,29.312810339509706,10.980000000000018,956.3019999999997,62.03952425674064,38.289999999999964,-165.84200000000004,49.608587663838286,0.8299999999999841,-167.45600000000005,48.38495561638797,5.829999999999984,937.892,58.18693341296972,53.68999999999994,-123.046,54.5046225562511,9.459999999999994,1,0,0,1,2,True
2018-06-27 17:50:00,946.15,1039.64,-139.2,-140.89,959.45,-102.94,899.8939999999999,34.958680324053994,30.529999999999973,992.3179999999999,40.299059170214704,14.900000000000091,-162.83800000000005,50.925565976243604,0.8800000000000239,-164.61400000000003,49.69183162250936,-2.519999999999982,960.2520000000001,29.0006796473235,-40.20999999999992,-120.176,55.256109888403884,-12.289999999999992,1,0,0,1,2,True
2018-06-28 10:50:00,681.0,702.09,5.14,-1.66,701.35,3.61,663.344,19.55265403998417,-0.2400000000000091,758.1519999999998,43.41123379948135,-26.519999999999982,-43.182000000000045,45.842782092726274,63.13,-25.490000000000027,36.33863715109868,9.45,700.118,15.62098492387252,-13.419999999999959,-35.226,37.829466424977205,47.69,1,0,0,1,2,True
2018-06-28 10:55:00,680.38,691.82,4.75,-0.63,693.22,3.98,672.0440000000001,13.607508221824148,-0.6200000000000045,737.4019999999998,45.78524838845214,-10.269999999999982,-43.36400000000005,45.60156992912837,-0.3899999999999997,-24.194000000000024,37.26185489209043,1.0299999999999998,703.296,10.651897952573165,-8.129999999999995,-35.442,37.54393919127933,0.3700000000000001,1,0,0,1,2,True
2018-06-29 01:05:00,917.53,1041.0,-354.43,-346.79,980.24,-279.84,894.7139999999999,14.651804666981823,16.629999999999995,976.3719999999997,43.52430033904404,48.64999999999998,-302.576,30.293801016053248,-49.860000000000014,-290.67600000000004,32.33532093547879,-57.04000000000002,933.622,33.058448542016286,28.610000000000014,-229.878,28.98295309316347,-49.339999999999975,1,1,0,0,2,True
2018-06-29 09:20:00,925.55,1026.35,-327.32,-314.38,968.58,-259.56,898.1879999999999,17.247859867219855,21.049999999999955,960.2939999999999,46.51915551686837,36.489999999999895,-297.57200000000006,17.335653146052778,-45.099999999999966,-284.684,19.133389140462924,-53.55000000000001,918.7760000000001,33.85806964379814,31.470000000000027,-223.11599999999999,20.987940108558657,-51.370000000000005,1,1,0,0,2,True
2018-06-29 19:50:00,896.9,985.5,-340.37,-344.1,1008.22,-280.85,895.626,3.914240667018849,5.6200000000000045,923.5899999999998,36.04116674028347,61.72000000000003,-284.20200000000006,31.47740729476138,-68.29000000000002,-282.976,34.40233029898393,-72.01000000000005,907.634,58.61648940361072,103.71000000000004,-220.93400000000003,33.55716361673649,-73.17000000000002,1,1,0,0,2,True
2018-06-29 19:55:00,903.1,925.24,-347.4,-337.72,869.34,-283.6,896.0020000000001,4.613731678298046,6.2000000000000455,928.0459999999999,34.182264114612494,-60.25999999999999,-299.31000000000006,40.815783099191215,-7.029999999999973,-296.266,40.959845946981716,6.3799999999999955,908.992,57.37641911102227,-138.88,-236.11000000000004,42.14616174695599,-2.75,1,0,0,1,2,True
2018-06-29 20:00:00,897.84,909.8,-295.05,-288.89,876.38,-231.14,896.342,4.6884773647015585,-5.259999999999991,930.6799999999997,31.56331097969998,-15.440000000000055,-304.286,37.77869015728575,52.349999999999966,-301.27200000000005,37.382456714353424,48.83000000000004,910.0380000000001,56.55587697139652,7.039999999999964,-241.18800000000002,38.98472995931391,52.460000000000036,1,0,0,1,2,True
